symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AMZN,2024-09-10 04:00:00+00:00,177.49,180.5,176.79,179.55,36233796.0,419587.0,179.131294
AMZN,2024-09-11 04:00:00+00:00,180.095,184.99,175.73,184.52,42564698.0,465492.0,181.233654
AMZN,2024-09-12 04:00:00+00:00,184.8,187.41,183.54,187.0,33622483.0,431083.0,185.973988
AMZN,2024-09-13 04:00:00+00:00,187.0,188.5,185.91,186.49,26495351.0,338171.0,187.149999
AMZN,2024-09-16 04:00:00+00:00,185.29,185.81,183.36,184.89,26065485.0,353780.0,184.647174
AMZN,2024-09-17 04:00:00+00:00,186.85,189.45,186.14,186.88,26091682.0,351410.0,187.543776
AMZN,2024-09-18 04:00:00+00:00,186.45,188.8,185.06,186.43,34448130.0,381348.0,186.784253
AMZN,2024-09-19 04:00:00+00:00,190.04,190.99,188.47,189.87,39543168.0,422926.0,189.674466
AMZN,2024-09-20 04:00:00+00:00,190.23,191.84,187.41,191.6,100378553.0,430701.0,190.944634
AMZN,2024-09-23 04:00:00+00:00,191.64,194.45,190.57,193.88,36993111.0,405139.0,193.130805
AMZN,2024-09-24 04:00:00+00:00,194.27,195.37,190.13,193.96,43478926.0,404498.0,193.068772
AMZN,2024-09-25 04:00:00+00:00,193.75,193.9498,192.16,192.53,26391144.0,320595.0,192.811622
AMZN,2024-09-26 04:00:00+00:00,194.31,194.53,189.54,191.16,36334854.0,411701.0,191.298051
AMZN,2024-09-27 04:00:00+00:00,190.68,190.9,187.34,187.97,36002316.0,401802.0,188.575538
AMZN,2024-09-30 04:00:00+00:00,187.14,188.49,184.65,186.33,41680400.0,440558.0,186.150751
AMZN,2024-10-01 04:00:00+00:00,184.9,186.19,183.4519,185.13,36044906.0,440041.0,184.671303
AMZN,2024-10-02 04:00:00+00:00,184.44,186.6,184.04,184.76,23704056.0,314477.0,185.149149
AMZN,2024-10-03 04:00:00+00:00,183.045,183.44,180.875,181.96,30204302.0,398492.0,182.176688
AMZN,2024-10-04 04:00:00+00:00,185.75,187.6,183.6,186.51,41079011.0,431150.0,185.682658
AMZN,2024-10-07 04:00:00+00:00,182.95,183.6,180.25,180.8,42364201.0,520248.0,181.238081
AMZN,2024-10-08 04:00:00+00:00,181.915,183.09,180.92,182.72,26372086.0,314225.0,182.325988
AMZN,2024-10-09 04:00:00+00:00,182.82,185.845,182.05,185.17,26343117.0,345913.0,184.484555
AMZN,2024-10-10 04:00:00+00:00,187.13,188.134,185.83,186.65,27785043.0,353745.0,186.894842
AMZN,2024-10-11 04:00:00+00:00,186.63,189.9284,186.3,188.82,25751557.0,342262.0,188.804012
AMZN,2024-10-14 04:00:00+00:00,189.78,189.83,187.36,187.54,22614407.0,328273.0,188.206384
AMZN,2024-10-15 04:00:00+00:00,187.63,188.41,184.58,187.69,32178925.0,433036.0,186.847873
AMZN,2024-10-16 04:00:00+00:00,187.05,187.78,185.61,186.89,23456812.0,325887.0,186.637801
AMZN,2024-10-17 04:00:00+00:00,188.22,188.94,186.0,187.53,25039414.0,327337.0,187.660279
AMZN,2024-10-18 04:00:00+00:00,187.15,190.74,186.28,188.99,37417670.0,375969.0,189.053917
AMZN,2024-10-21 04:00:00+00:00,188.05,189.46,186.4,189.07,24639393.0,329960.0,188.275255
AMZN,2024-10-22 04:00:00+00:00,188.35,191.5201,186.975,189.7,29650593.0,333875.0,189.72409
AMZN,2024-10-23 04:00:00+00:00,188.85,189.16,183.69,184.71,31937089.0,402057.0,185.717762
AMZN,2024-10-24 04:00:00+00:00,185.25,187.11,183.86,186.38,21647395.0,300448.0,186.113192
AMZN,2024-10-25 04:00:00+00:00,187.85,190.45,187.53,187.83,29362060.0,357522.0,188.777034
AMZN,2024-10-28 04:00:00+00:00,189.565,190.21,188.21,188.39,27930836.0,330722.0,189.114962
AMZN,2024-10-29 04:00:00+00:00,188.58,191.4599,187.815,190.83,35690158.0,371710.0,190.165679
AMZN,2024-10-30 04:00:00+00:00,194.695,195.61,192.42,192.73,37707550.0,478472.0,193.585056
AMZN,2024-10-31 04:00:00+00:00,190.51,190.6,185.23,186.4,75146759.0,836777.0,186.857894
AMZN,2024-11-01 04:00:00+00:00,199.0,200.5,197.02,197.93,99687847.0,1003136.0,198.913294
AMZN,2024-11-04 05:00:00+00:00,196.45,197.33,194.3101,195.78,38492062.0,476483.0,195.945663
AMZN,2024-11-05 05:00:00+00:00,196.04,199.82,195.99,199.5,30564784.0,372051.0,198.463943
AMZN,2024-11-06 05:00:00+00:00,200.01,207.55,199.14,207.09,72292167.0,848126.0,204.476499
AMZN,2024-11-07 05:00:00+00:00,207.44,212.25,207.19,210.05,52878383.0,610078.0,210.166261
AMZN,2024-11-08 05:00:00+00:00,209.72,209.9633,207.44,208.18,36075846.0,443816.0,208.659371
AMZN,2024-11-11 05:00:00+00:00,208.5,209.65,205.59,206.84,35456012.0,424873.0,206.823336
AMZN,2024-11-12 05:00:00+00:00,208.37,209.54,206.01,208.91,38942918.0,476724.0,207.996487
AMZN,2024-11-13 05:00:00+00:00,209.4,215.09,209.14,214.1,46212943.0,529093.0,212.925122
AMZN,2024-11-14 05:00:00+00:00,214.16,215.9,210.88,211.48,42620309.0,463284.0,212.409936
AMZN,2024-11-15 05:00:00+00:00,206.76,207.34,199.61,202.61,86591144.0,968372.0,203.286109
AMZN,2024-11-18 05:00:00+00:00,204.15,204.67,200.95,201.7,36523187.0,425926.0,202.510338
AMZN,2024-11-19 05:00:00+00:00,199.33,205.3,198.78,204.61,31213867.0,383404.0,203.362035
AMZN,2024-11-20 05:00:00+00:00,202.98,203.13,199.45,202.88,32714325.0,405826.0,201.633315
AMZN,2024-11-21 05:00:00+00:00,203.49,203.49,195.75,198.38,58800042.0,736592.0,198.664862
AMZN,2024-11-22 05:00:00+00:00,198.25,199.2599,196.75,197.12,31530844.0,402719.0,197.577951
AMZN,2024-11-25 05:00:00+00:00,199.28,201.9499,199.0,201.45,40685672.0,427416.0,200.853943
AMZN,2024-11-26 05:00:00+00:00,201.9,208.0,201.79,207.86,41673737.0,496396.0,206.345013
AMZN,2024-11-27 05:00:00+00:00,206.98,207.64,205.05,205.74,28061638.0,350396.0,206.067105
AMZN,2024-11-29 05:00:00+00:00,205.83,208.2,204.59,207.89,24892447.0,263735.0,206.739477
AMZN,2024-12-02 05:00:00+00:00,209.96,212.99,209.5101,210.71,39523185.0,461819.0,210.995323
AMZN,2024-12-03 05:00:00+00:00,210.31,214.02,209.65,213.44,32214828.0,379348.0,212.610268
AMZN,2024-12-04 05:00:00+00:00,215.96,220.0,215.75,218.16,48745716.0,553276.0,218.206456
AMZN,2024-12-05 05:00:00+00:00,218.03,222.15,217.3,220.55,41140220.0,463440.0,220.157019
AMZN,2024-12-06 05:00:00+00:00,220.75,227.15,220.6,227.03,44178069.0,524366.0,225.078902
AMZN,2024-12-09 05:00:00+00:00,227.21,230.08,225.67,226.09,46819363.0,572754.0,227.756626
AMZN,2024-12-10 05:00:00+00:00,226.09,229.06,224.2002,225.04,31199864.0,417668.0,226.231157
AMZN,2024-12-11 05:00:00+00:00,226.41,231.2,226.26,230.26,35385785.0,427394.0,229.86771
AMZN,2024-12-12 05:00:00+00:00,229.83,231.09,227.63,228.97,28204084.0,342638.0,229.336064
AMZN,2024-12-13 05:00:00+00:00,228.4,230.2,225.8608,227.46,28768080.0,362555.0,227.837805
AMZN,2024-12-16 05:00:00+00:00,230.23,233.0,228.01,232.93,37552096.0,430659.0,231.50609
AMZN,2024-12-17 05:00:00+00:00,232.39,232.73,227.85,231.15,35948131.0,433266.0,230.751373
AMZN,2024-12-18 05:00:00+00:00,230.77,231.3999,220.11,220.52,43281443.0,529103.0,225.263471
AMZN,2024-12-19 05:00:00+00:00,224.91,226.09,222.92,223.29,39918739.0,466361.0,224.145012
AMZN,2024-12-20 05:00:00+00:00,219.84,226.21,218.73,224.92,88279184.0,456278.0,223.743977
AMZN,2024-12-23 05:00:00+00:00,225.01,226.88,223.9,225.06,28070007.0,321899.0,225.269995
AMZN,2024-12-24 05:00:00+00:00,226.94,229.14,226.13,229.05,15007497.0,203039.0,228.37807
